"Prosser, Elise K",MGT 103,WI14,61,61,96.7,95.1,4.37,3.55,3.49
"Klein, Christina Anne",MGT 106,WI14,78,73,97.3,97.3,2.99,3.75,3.31
"Somasundaram, Tyagarajan",MGT 112,WI14,71,27,79.2,91.7,5.63,3.48,3.24
"Somasundaram, Tyagarajan",MGT 112,WI14,54,26,91.7,95.8,6.00,3.46,3.24
"Fuller, Robert L.",MGT 112,WI14,70,27,88.5,96.2,5.04,3.58,3.72
"Pecore, Joseph P.",MGT 12,WI14,100,95,91.6,94.7,3.23,3.73,3.26
"Pecore, Joseph P.",MGT 12,WI14,64,62,98.4,100.0,3.29,3.65,3.26
"Rutherford, Lamar",MGT 121A,WI14,56,23,71.4,85.7,4.60,3.64,3.02
"Houskeeper, Robert",MGT 131A,WI14,99,28,100.0,100.0,6.12,3.44,2.30
"Houskeeper, Robert",MGT 131B,WI14,65,29,88.5,88.5,4.74,3.46,3.07
"Blakley, Bruce",MGT 132,WI14,23,22,95.5,90.9,4.59,3.33,3.18
"Pecore, Joseph P.",MGT 133,WI14,48,44,95.5,97.7,5.45,3.40,3.19
"Anderson, John Charles",MGT 135,WI14,112,82,92.7,93.9,4.20,3.51,3.18
"Krivogorsky, Victoria",MGT 136,WI14,38,11,50.0,40.0,6.90,3.90,3.27
"Lindenberger, Wade Douglas",MGT 136,WI14,30,28,67.9,78.6,6.14,3.21,3.48
"Campbell, Robert Harold",MGT 16,WI14,91,82,97.6,100.0,3.26,3.64,3.48
"Campbell, Robert Harold",MGT 16,WI14,99,98,98.0,99.0,3.20,3.43,3.48
"Bertram Gallant, Tricia Le",MGT 16,WI14,66,45,79.5,84.1,3.76,3.57,3.11
"McKay, Mary A",MGT 164,WI14,35,13,92.3,84.6,5.58,3.69,2.63
"Moran, Cathleen L.",MGT 166,WI14,55,49,81.6,83.7,4.50,3.38,3.13
"Moran, Cathleen L.",MGT 166,WI14,45,42,92.9,76.2,4.60,3.33,3.13
"Hedges, Kathleen",MGT 172,WI14,70,24,95.7,100.0,3.80,3.61,3.46
"Royal, Rebecca",MGT 172,WI14,71,21,100.0,100.0,3.90,3.57,3.26
"Hedges, Kathleen",MGT 172,WI14,76,26,91.7,100.0,3.98,3.61,3.46
"McKay, Mary A",MGT 18,WI14,75,39,81.1,89.2,5.13,3.43,2.95
"McKay, Mary A",MGT 18,WI14,74,33,93.5,93.5,4.43,3.56,2.95
"Dunn, Louis Jean",MGT 181,WI14,185,73,82.6,78.3,4.68,3.42,3.09
"Parashar, Sat P",MGT 184,WI14,30,33,87.9,84.8,5.17,3.70,3.53
"Willoughby, Michael Gene",MGT 3,WI14,86,37,77.1,60.0,2.39,3.29,3.25
"Dunn, Louis Jean",MGT 45,WI14,159,61,86.4,83.1,4.75,3.65,2.99
"Houskeeper, Robert",MGT 5,WI14,120,45,97.7,90.7,4.64,3.44,3.24
"Herbst, Matthew",MMW 12,WI14,295,224,80.6,97.7,8.13,3.17,3.09
"Van Overmeire, Ben",MMW 12,WI14,239,205,83.9,98.0,6.22,3.19,3.05
"Chang, Edmond Yi-Teh",MMW 12,WI14,295,215,76.2,97.6,7.10,3.22,3.05
"Keller-Lapp, Heidi M.",MMW 14,WI14,37,33,78.8,90.9,6.44,3.27,3.46
"Chang, Edmond Yi-Teh",MMW 14,WI14,233,130,75.4,97.4,4.96,3.50,3.41
"Cassedy, Steven Dennis",MMW 22,WI14,140,92,56.2,77.5,7.43,3.13,2.98
"Patterson, Patrick H.",MMW 22,WI14,168,105,72.3,90.1,8.28,3.36,3.24
"Wastal, Carrie King",MUIR 87,WI14,5,3,100.0,100.0,1.83,3.00,
"Karis, Aleck",MUS 101B,WI14,8,4,100.0,100.0,6.00,3.75,
"Guy, Nancy",MUS 111,WI14,88,31,86.2,89.7,3.05,3.82,3.56
"Pasler, Jann Corinne",MUS 113,WI14,21,11,70.0,80.0,3.70,3.56,3.38
"Blecharz, Wojciech A",MUS 120B,WI14,18,4,75.0,100.0,4.50,3.25,
"Weinstein, Joshua Irving",MUS 127A,WI14,108,81,93.8,93.8,3.40,3.49,3.38
"Negyesy, Janos",MUS 130,WI14,26,9,100.0,100.0,3.00,4.00,
"Ohnishi, Takae",MUS 130,WI14,26,11,100.0,100.0,4.10,4.00,4.00
"Kenyatta, Kamau",MUS 137B,WI14,11,7,100.0,100.0,3.36,4.00,
"DuMouchelle, Tiffany Anne",MUS 13AF,WI14,129,67,80.0,70.8,3.18,3.65,3.58
"Rowan, Kyle Edward",MUS 14,WI14,57,21,85.0,90.0,3.76,3.80,3.29
"Steiger, Rand",MUS 143,WI14,28,10,100.0,100.0,0.50,,
"Allen, Andrew Stewart",MUS 15,WI14,189,96,97.8,97.8,2.77,3.86,3.66
"Pierzak, Robert Janusz",MUS 15,WI14,282,104,95.0,84.0,2.98,3.53,3.43
"Smyth, Tamara R.",MUS 171,WI14,28,8,37.5,62.5,6.00,2.50,3.31
"Dubnov, Shlomo",MUS 173,WI14,14,5,100.0,75.0,3.50,3.50,
"Erbe, Tom",MUS 174B,WI14,22,10,100.0,100.0,6.90,3.89,3.85
"Teyssier, Alice",MUS 1B,WI14,39,16,100.0,100.0,3.27,3.67,3.75
"Derr, Eric John",MUS 2B,WI14,15,10,100.0,100.0,3.75,3.75,
"Derr, Eric John",MUS 2B,WI14,15,9,100.0,100.0,2.94,3.56,
"Ohnishi, Takae",MUS 2BK,WI14,6,5,100.0,100.0,2.90,3.80,
"Beteta, Francisco Xavier",MUS 33B,WI14,7,3,100.0,100.0,7.83,4.00,
"Bowden, Sean Leah",MUS 5,WI14,109,48,74.4,79.1,2.45,3.70,3.70
"Kenyatta, Kamau",MUS 8,WI14,138,54,98.0,96.0,2.75,3.82,3.56
"Narucki, Susan M",MUS 87,WI14,16,8,100.0,100.0,0.75,4.00,
"Guy, Nancy",MUS 87,WI14,19,12,91.7,83.3,1.33,,
"Schick, Steven",MUS 87,WI14,18,6,100.0,80.0,0.50,4.00,
"Schick, Steven",MUS 9,WI14,128,63,93.4,95.1,2.47,3.89,3.79
"Chase, David Allen",MUS 95D,WI14,10,4,100.0,100.0,2.50,4.00,
"Medine, David E",MUS 95E,WI14,25,11,100.0,100.0,3.90,4.00,4.00
"Anderson, Kenneth",MUS 95G,WI14,158,65,100.0,100.0,1.37,4.00,
"Anderson, Kenneth",MUS 95G,WI14,100,40,100.0,100.0,2.92,4.00,
"Kenyatta, Kamau",MUS 95JC,WI14,13,6,100.0,100.0,3.50,4.00,
"Zelickman, Robert A",MUS 95L,WI14,28,16,100.0,100.0,1.12,4.00,4.00
"Seshadri, Kartik",MUS 95W,WI14,67,16,93.8,93.8,1.30,4.00,3.84
"Vecchio, Kenneth S",NANO 1,WI14,130,55,96.1,94.1,0.88,3.86,
"Vecchio, Kenneth S",NANO 100L,WI14,26,10,100.0,100.0,5.90,3.90,3.86
"Wang, Joseph",NANO 101,WI14,193,80,89.9,72.2,4.21,3.52,3.36
"Sirbuly, Donald",NANO 104,WI14,84,50,83.7,75.5,7.52,3.14,3.10
"Meng, Y.Shirley",NANO 111,WI14,99,29,78.6,82.1,4.94,3.30,3.55
"Heller, Michael J",NANO 120A,WI14,70,20,100.0,93.8,9.30,3.13,3.49
"Sirbuly, Donald",NANO 120A,WI14,70,19,100.0,100.0,8.75,3.40,3.49
"Tao, Andrea Rae",NANO 120A,WI14,70,19,100.0,94.1,8.88,3.44,3.49
"Yang, Kesong",NANO 15,WI14,45,13,76.9,53.8,9.00,3.60,3.21
"Lubarda, Vlado",NANO 150,WI14,59,21,85.7,85.7,6.79,3.30,3.57
"Horvath, Stephen",NANO 161,WI14,43,15,92.3,92.3,5.88,3.69,3.48
"Meyers, Marc",NANO 174,WI14,9,7,100.0,100.0,4.50,3.43,
"Milam, Per-Erik",PHIL 1,WI14,39,35,85.3,88.2,3.91,3.07,3.08
"Grush, Rick Scott",PHIL 10,WI14,217,82,94.7,97.4,4.09,3.61,2.76
"Johnson, Monte",PHIL 101,WI14,25,11,72.7,90.9,6.32,3.67,3.20
"Watkins, Eric",PHIL 106,WI14,11,5,100.0,100.0,5.30,3.67,
"Rickless, Samuel Charles",PHIL 111,WI14,23,7,100.0,100.0,7.64,3.57,2.97
"Sher, Gila",PHIL 123,WI14,20,7,100.0,100.0,5.36,3.29,3.44
"Wuthrich, Christian",PHIL 124,WI14,11,3,66.7,66.7,3.83,2.50,
"Agule, Craig Kushel",PHIL 13,WI14,88,70,60.0,80.0,5.47,2.89,2.74
"Cohen, Jonathan David",PHIL 130,WI14,27,4,100.0,100.0,4.50,3.33,3.02
"Wuthrich, Christian",PHIL 14,WI14,73,29,74.1,88.9,5.04,3.11,2.68
"Callender, Craig Adam",PHIL 146,WI14,14,8,85.7,71.4,5.93,4.00,
"Lamey, Andy M.",PHIL 148,WI14,34,11,100.0,90.9,5.77,3.38,3.01
"Fulkerson, Matthew Todd",PHIL 149,WI14,22,6,16.7,83.3,3.50,3.25,2.89
"Bechtel, William",PHIL 151,WI14,31,11,90.9,100.0,3.10,3.43,3.39
"Arneson, Richard J.",PHIL 167,WI14,16,3,66.7,100.0,5.17,3.33,
"Watkins, Eric",PHIL 178,WI14,5,3,100.0,100.0,0.50,,
"Nelkin, Dana Kay",PHIL 185,WI14,26,5,100.0,100.0,5.30,3.50,3.17
"Lamey, Andy M.",PHIL 27,WI14,310,120,74.3,97.2,4.44,3.27,2.84
"Pummer, Theron Gene",PHIL 28,WI14,262,221,58.8,91.4,4.09,3.01,2.90
"Sereda, Kyle",PHIL 32,WI14,53,14,92.3,100.0,2.50,3.91,3.34
"Doppelt, Gerald D.",PHIL 87,WI14,12,4,50.0,25.0,0.50,,
"Johnson, Monte",PHIL 87,WI14,9,6,100.0,100.0,2.90,,
"Tytler, David Robert",PHYS 10,WI14,177,74,52.1,57.5,4.42,3.23,3.23
"Surko, Clifford M",PHYS 100B,WI14,44,18,94.1,76.5,5.83,3.07,2.90
"Dubin, Daniel Herschel",PHYS 105B,WI14,19,10,100.0,100.0,15.83,3.50,
"Branson, James G",PHYS 110B,WI14,28,11,100.0,54.5,6.50,3.30,3.07
"Murphy, Thomas",PHYS 120B,WI14,16,11,100.0,100.0,8.50,3.55,
"Burgasser, Adam Jonathan",PHYS 13,WI14,14,8,87.5,100.0,4.75,3.43,
"McGreevy, John A.",PHYS 130C,WI14,22,9,100.0,100.0,8.50,3.22,3.33
"Fogler, Michael M.",PHYS 140B,WI14,13,6,100.0,100.0,13.50,3.33,
"Kuti, Julius",PHYS 141,WI14,9,3,66.7,100.0,7.83,3.33,
"Butov, Leonid",PHYS 152A,WI14,10,8,100.0,100.0,8.17,4.00,
"Keres, Dusan",PHYS 163,WI14,21,7,100.0,100.0,8.50,3.57,2.64
"Melis, Carl Anthony",PHYS 164,WI14,11,4,100.0,100.0,10.50,3.25,
"Kleinfeld, David",PHYS 178,WI14,18,6,100.0,100.0,7.70,3.40,
"Anderson, Michael G.",PHYS 1A,WI14,312,123,87.0,81.7,6.36,3.21,2.88
"Anderson, Michael G.",PHYS 1AL,WI14,313,111,76.7,79.6,4.40,3.36,3.31
"Groisman, Alexander",PHYS 1B,WI14,358,126,74.0,54.5,5.42,3.18,2.73
"Groisman, Alexander",PHYS 1B,WI14,138,56,75.0,58.9,5.24,3.25,2.73
"Kishimoto, Chad T.",PHYS 1B,WI14,207,81,93.8,97.5,6.92,3.49,3.23
"Anderson, Michael G.",PHYS 1BL,WI14,685,234,80.2,84.1,3.43,3.52,3.39
"Anderson, Michael G.",PHYS 1C,WI14,182,55,65.4,65.4,6.54,3.26,2.94
"Anderson, Michael G.",PHYS 1CL,WI14,178,53,52.9,66.7,4.26,3.47,3.32
"Sharma, Vivek A.",PHYS 2A,WI14,349,296,86.3,81.6,6.46,3.21,2.87
"Sharma, Vivek A.",PHYS 2A,WI14,343,297,85.2,81.1,6.25,3.07,2.87
"Sharma, Vivek A.",PHYS 2A,WI14,338,280,86.6,81.2,6.17,3.18,2.87
"Michelsen, Eric Leonard",PHYS 2B,WI14,338,142,83.7,80.7,6.07,3.14,2.79
"Yagil, Avi",PHYS 2BL,WI14,118,51,66.0,66.0,5.32,3.39,3.02
"Di Ventra, Massimiliano",PHYS 2C,WI14,288,92,86.5,86.5,5.21,3.35,3.20
"Maple, M. Brian",PHYS 2CL,WI14,252,90,31.6,60.8,9.01,3.04,2.98
"Branson, James G",PHYS 2D,WI14,174,62,78.3,51.7,6.78,3.28,3.41
"Griest, Kim",PHYS 4A,WI14,80,39,100.0,94.9,5.97,3.50,2.83
"Manohar, Aneesh Vasant",PHYS 4D,WI14,28,11,100.0,100.0,7.90,3.50,3.32
"Coil, Alison",PHYS 5,WI14,39,15,93.3,100.0,4.23,3.92,3.12
"Fuller, George Michael",PHYS 87,WI14,18,12,100.0,100.0,0.50,4.00,
"Hill, Seth J",POLI 10,WI14,128,54,98.0,98.0,4.19,3.50,3.04
"Jacobson, Gary Charles",POLI 100B,WI14,56,22,94.7,84.2,4.92,3.50,3.30
"Hajnal, Zoltan Lloyd",POLI 100Q,WI14,21,9,100.0,88.9,5.75,3.56,3.31
"Galderisi, Peter",POLI 102C,WI14,77,31,89.7,96.6,4.78,3.61,3.57
"Ingram, James Warren",POLI 102E,WI14,38,8,85.7,85.7,6.21,2.86,3.25
"Popkin, Samuel L.",POLI 102F,WI14,34,13,76.9,76.9,4.96,3.67,3.47
"Galderisi, Peter",POLI 102G,WI14,70,20,100.0,100.0,5.56,3.71,3.35
"Madigan, Laurie Anne",POLI 103C,WI14,32,6,83.3,66.7,4.83,3.83,3.48
"Madigan, Michael D",POLI 103C,WI14,32,5,80.0,60.0,4.90,4.00,3.48
"Smith, Glenn Chatmas",POLI 104B,WI14,145,36,100.0,100.0,5.33,3.70,3.35
"Abrajano, Marisa",POLI 105A,WI14,58,12,72.7,90.9,2.68,3.75,3.33
"Wong, Tak Kei",POLI 108,WI14,79,15,92.9,100.0,3.64,3.85,3.42
"Fisk, David Lee",POLI 11,WI14,91,38,86.8,97.4,5.13,3.59,3.05
"Wiens, David Abram",POLI 110B,WI14,42,20,63.2,84.2,6.06,3.28,3.09
"Buckinx, Barbara C",POLI 111B,WI14,36,11,90.0,100.0,6.28,3.60,3.52
"Hoston, Germaine",POLI 113B,WI14,17,5,100.0,80.0,11.70,4.00,
"Lake, David A",POLI 12,WI14,91,43,97.6,90.5,6.35,3.78,3.23
"Magagna, Victor Valentine",POLI 120A,WI14,400,110,99.0,100.0,3.15,3.98,3.93
"Magagna, Victor Valentine",POLI 120A,WI14,323,80,98.7,97.4,4.09,3.97,3.93
"Chandler, William M.",POLI 120B,WI14,50,18,100.0,94.4,4.39,3.24,2.98
"Strom, Kaare",POLI 120E,WI14,38,15,92.9,85.7,4.07,3.64,2.95
"Fisk, David Lee",POLI 120H,WI14,37,12,90.9,90.9,5.77,3.50,3.07
"Adida, Claire",POLI 120N,WI14,22,20,90.0,90.0,5.30,3.45,3.49
"Lejeune, John L",POLI 123,WI14,22,7,100.0,100.0,5.50,3.80,3.15
"Feeley, Maureen Catherine",POLI 127,WI14,185,66,91.9,93.5,5.81,3.59,3.36
"Hoston, Germaine",POLI 132,WI14,13,6,83.3,83.3,6.83,3.83,
"Saiegh, Sebastian",POLI 134D,WI14,13,8,75.0,75.0,3.75,3.50,
"Chandler, William M.",POLI 138D,WI14,11,5,100.0,100.0,5.30,3.80,
"Wong, Tak Kei",POLI 140D,WI14,142,42,94.9,97.4,4.97,3.69,3.64
"Slantchev, Branislav",POLI 142J,WI14,55,12,83.3,91.7,6.83,3.27,3.23
"Mares, David R",POLI 145A,WI14,121,29,66.7,55.6,4.12,3.59,3.08
"Smith, Peter H",POLI 146A,WI14,88,24,90.0,90.0,5.03,3.42,3.13
"Hajnal, Zoltan Lloyd",POLI 160AA,WI14,40,14,76.9,84.6,4.04,3.62,3.28
"Saiegh, Sebastian",POLI 163,WI14,24,4,100.0,100.0,6.50,3.50,3.30
"Erie, Steven P",POLI 191B,WI14,8,4,100.0,100.0,11.17,4.00,
"Mares, David R",POLI 191B,WI14,8,3,100.0,100.0,11.17,4.00,
"Roeder, Philip G",POLI 197SD,WI14,18,5,100.0,100.0,6.00,,
"Kousser, Thad",POLI 30,WI14,192,77,82.7,97.3,5.09,3.44,3.10
"Anstis, Stuart",PSYC 1,WI14,299,146,83.8,83.8,3.77,3.30,2.77
"Barner, David A.",PSYC 101,WI14,244,100,92.6,96.8,4.85,3.67,3.40
"Anstis, Stuart",PSYC 102,WI14,68,27,92.3,96.2,5.46,3.41,3.11
"Gentner, Tim",PSYC 103,WI14,151,62,66.1,87.5,4.54,3.15,2.83
"Wanic, Rebekah Amelie",PSYC 104,WI14,277,117,96.5,95.7,4.86,3.39,3.19
"Dobkins, Karen R.",PSYC 106,WI14,313,122,86.7,93.3,5.14,3.42,3.09
"Pulido, Carmen",PSYC 107,WI14,30,11,90.9,100.0,5.59,3.90,3.96
"Aron, Adam",PSYC 108,WI14,42,17,80.0,86.7,5.50,2.73,2.94
"Heyman, Gail D.",PSYC 110,WI14,25,11,100.0,100.0,5.23,3.89,3.91
"Kleinman, Daniel Gregory",PSYC 111A,WI14,26,24,87.5,95.8,8.83,3.43,3.41
"Pashler, Harold E",PSYC 115,WI14,16,7,100.0,100.0,4.50,4.00,
"Kennelly, Arthur Edwin",PSYC 120,WI14,30,6,66.7,100.0,8.17,3.17,3.28
"Meyer, Stephen F",PSYC 120,WI14,30,6,66.7,66.7,8.17,3.17,3.28
"Kennelly, Arthur Edwin",PSYC 121,WI14,31,6,100.0,100.0,3.83,3.67,3.20
"Meyer, Stephen F",PSYC 121,WI14,31,6,100.0,80.0,4.10,3.60,3.20
"Pulido, Carmen",PSYC 124,WI14,111,38,86.8,86.8,3.71,3.84,3.48
"Rose, Fred E.",PSYC 125,WI14,48,17,93.8,93.8,4.88,3.31,2.66
"Rayner, Keith",PSYC 128,WI14,22,14,78.6,85.7,6.07,3.64,3.54
"Christenfeld, Nicholas",PSYC 130,WI14,24,12,91.7,100.0,4.50,3.88,3.47
"Miller, Arianne E.",PSYC 134,WI14,249,221,98.6,98.2,4.15,3.67,3.51
"Serences, John Thomas",PSYC 150,WI14,29,22,95.5,95.5,4.79,3.73,3.79
"Pashler, Harold E",PSYC 161,WI14,57,21,72.2,61.1,5.17,2.94,3.20
"Wanic, Rebekah Amelie",PSYC 178,WI14,155,73,80.0,91.4,4.35,3.29,3.02
"Anagnostaras, Stephan",PSYC 181,WI14,180,56,86.0,72.0,4.17,3.39,3.11
"Sammartino, Jonathan",PSYC 182,WI14,211,186,90.8,97.3,4.49,3.36,3.13
"Koob, George F",PSYC 188,WI14,296,129,96.8,96.8,4.20,3.62,3.22
"Dooley, Kevin D.",PSYC 193,WI14,279,121,88.9,87.2,4.55,3.65,3.88
"Whitfield, Timothy W.",PSYC 2,WI14,306,164,91.3,98.1,4.06,3.49,2.83
"Lowe, Angela Beth",PSYC 60,WI14,243,118,87.2,93.2,4.86,3.42,3.06
"Rickard, Timothy C.",PSYC 60,WI14,201,83,84.0,85.2,4.86,3.46,2.43
"Blumenthal, Emily Jeanne",PSYC 7,WI14,175,87,89.0,81.7,3.71,3.65,3.62
"Heyman, Gail D.",PSYC 90,WI14,14,10,100.0,100.0,0.50,4.00,
"Cohen, Richard S.",RELI 189,WI14,14,5,100.0,100.0,5.70,4.00,
"Verdicchio, Pasquale",RELI 87,WI14,15,6,83.3,100.0,0.83,,
"Lipomi, Darren John",REV 87,WI14,8,6,66.7,100.0,3.17,,
"Van Den Einde, Yael Dahlia",SE 1,WI14,248,149,72.4,74.5,6.99,3.31,2.93
"Cai, Shengqiang",SE 101A,WI14,54,18,88.9,77.8,6.88,3.44,3.32
"Van Den Einde, Yael Dahlia",SE 101B,WI14,112,79,90.7,89.3,10.14,3.08,2.50
"Murakami, Hidenori",SE 101C,WI14,14,6,80.0,40.0,7.30,2.60,
"Lanza Di Scalea, Francesco",SE 110A,WI14,125,101,90.0,61.0,8.21,3.02,2.93
"Shing, P. Benson",SE 111B,WI14,11,6,100.0,100.0,8.90,4.00,
"Van Den Einde, Yael Dahlia",SE 112B,WI14,21,12,63.6,100.0,6.90,3.60,3.62
"Zhu, Qiang",SE 115,WI14,131,65,93.8,95.3,5.78,3.35,3.12
"Kuester, Falko",SE 120,WI14,133,79,75.7,75.7,8.16,3.51,3.71
"Mosqueda, Gilberto",SE 130A,WI14,144,107,94.4,83.2,9.74,3.08,2.90
"Krysl, Petr",SE 131,WI14,126,116,80.2,87.1,7.30,3.33,3.51
"Bisagni, Chiara",SE 142,WI14,28,22,95.5,90.9,6.88,3.32,3.29
"Restrepo, Jose",SE 151A,WI14,114,103,91.3,71.8,11.91,3.12,3.07
"Kosmatka, John B",SE 160A,WI14,86,82,97.5,91.4,10.30,3.05,2.81
"Fox, Patrick Joseph",SE 181,WI14,66,39,97.4,100.0,7.96,3.45,2.80
"Kuester, Falko",SE 9,WI14,189,101,68.8,51.6,8.63,3.36,3.23
"Stegman, David",SIO 1,WI14,112,64,85.5,79.0,3.85,3.66,3.33
"Sclater, John G.",SIO 10,WI14,79,30,86.2,79.3,3.07,3.73,3.49
"Kastner, Miriam",SIO 102,WI14,25,11,90.0,80.0,5.90,3.00,2.82
"Minster, Jean Bernard H.",SIO 110,WI14,29,15,93.3,100.0,2.90,3.71,3.76
"Salmon, Richard L.",SIO 111,WI14,11,3,100.0,100.0,10.50,3.00,
"Andersson, Andreas Jerry",SIO 119,WI14,15,15,93.3,100.0,4.90,3.53,
"Gille, Sarah T",SIO 119,WI14,15,14,92.9,85.7,5.07,3.57,
"Cook, Geoffrey W",SIO 120,WI14,20,15,100.0,100.0,4.23,3.71,3.50
"Landry, Michael Raymond",SIO 134,WI14,114,89,87.6,76.4,4.45,3.15,3.25
"Rouse, Gregory W.",SIO 147,WI14,12,5,100.0,100.0,4.10,3.20,
"Brown, Kevin Michael",SIO 162,WI14,14,9,88.9,66.7,5.39,3.56,
"Haymet, Anthony",SIO 180,WI14,8,4,100.0,100.0,1.50,3.75,
"Smith, Jennifer",SIO 183,WI14,17,11,81.8,81.8,9.05,3.27,
"Evan, Amato Tomas",SIO 190,WI14,10,9,66.7,33.3,5.39,3.11,
"Iacobellis, Sam F",SIO 20,WI14,128,56,90.7,94.4,3.76,3.60,3.30
"Driscoll, Neal W.",SIO 35,WI14,171,62,90.3,91.9,2.69,3.74,3.36
"Cook, Geoffrey W",SIO 45,WI14,120,64,96.7,98.4,2.11,3.91,3.62
"Cook, Geoffrey W",SIO 87,WI14,15,10,100.0,100.0,3.17,4.00,
"Dauber Griffin, Andrea Ste",SOCI 100,WI14,74,22,42.9,61.9,5.87,3.00,2.62
"Ribas Norris, Janet Vanesa",SOCI 104,WI14,21,9,75.0,87.5,7.50,3.50,3.50
"Vinson, Alexandra H",SOCI 104Q,WI14,24,8,87.5,100.0,7.36,3.86,3.18
"Donovan, Joan M",SOCI 106,WI14,20,10,90.0,90.0,5.10,3.40,3.02
"Shelby, Karen Lee",SOCI 116,WI14,31,23,73.9,82.6,3.98,3.14,3.04
"Gallagher-Geurtsen, Tricia Meghan",SOCI 117,WI14,60,27,63.6,63.6,6.69,3.50,3.28
"Dauber Griffin, Andrea Ste",SOCI 120T,WI14,47,24,100.0,95.8,4.75,3.36,3.06
"Lewis, Kevin Michael",SOCI 122,WI14,82,45,86.4,79.5,5.66,3.14,2.79
"Jones, Makeba",SOCI 126,WI14,24,12,91.7,100.0,4.00,3.58,4.00
"Thorpe, Charles Robert",SOCI 131,WI14,59,22,81.8,77.3,3.77,3.00,2.88
"Raz, Aviad E",SOCI 135,WI14,17,6,100.0,100.0,6.17,3.33,
"Ribas Norris, Janet Vanesa",SOCI 139,WI14,64,35,85.3,76.5,5.59,3.57,3.59
"Martin, Isaac",SOCI 153,WI14,21,7,100.0,100.0,4.17,3.17,3.04
"Medvetz, Thomas Matthew",SOCI 160,WI14,39,10,100.0,100.0,4.30,3.33,2.96
"Ng, Kwai",SOCI 160E,WI14,50,13,100.0,100.0,4.35,3.85,3.61
"Fitzgerald, David S",SOCI 163,WI14,66,34,84.4,90.6,4.69,3.47,3.01
"Rona-Tas, Akos",SOCI 172,WI14,64,21,95.2,95.2,4.10,3.86,3.23
"Medvetz, Thomas Matthew",SOCI 179,WI14,47,20,65.0,60.0,6.39,3.17,3.13
"Zamosc, Leon",SOCI 188D,WI14,50,16,93.8,87.5,5.75,3.47,3.19
"Jules-Rosette, Bennetta W.",SOCI 188E,WI14,23,6,80.0,80.0,7.50,3.75,3.84
"Haydu, Jeffrey Miles",SOCI 188K,WI14,52,18,94.1,100.0,3.91,3.40,3.34
"Evans, Ivan T",SOCI 2,WI14,145,65,87.7,95.4,5.33,3.23,3.13
"Beck, Audrey N.",SOCI 40,WI14,171,87,89.3,75.0,4.23,3.39,3.16
"Skrentny, John David",SOCI 50,WI14,109,39,100.0,100.0,4.61,3.71,3.31
"Evans, Ivan T",SOCI 87,WI14,10,6,100.0,100.0,1.17,,
"Rona-Tas, Akos",SOCI 87,WI14,10,6,100.0,100.0,0.83,,
"Walsh, Kim C.",TDAC 1,WI14,20,15,77.8,66.7,3.17,3.78,3.59
"Walsh, Kim C.",TDAC 1,WI14,20,12,100.0,100.0,4.90,3.80,3.59
"Walsh, Kim C.",TDAC 1,WI14,20,8,100.0,100.0,2.17,3.83,3.59
"Walsh, Kim C.",TDAC 1,WI14,20,5,100.0,100.0,2.50,4.00,3.59
"Walsh, Kim C.",TDAC 1,WI14,21,11,90.9,90.9,2.50,3.91,3.59
"Walsh, Kim C.",TDAC 1,WI14,20,10,100.0,100.0,3.50,4.00,3.59
"Walsh, Kim C.",TDAC 1,WI14,20,11,100.0,100.0,3.25,4.00,3.59
"Walsh, Kim C.",TDAC 1,WI14,19,8,83.3,100.0,2.83,3.67,
"Walsh, Kim C.",TDAC 1,WI14,18,6,100.0,100.0,3.17,3.83,
"Ramey, Heather L",TDAC 101,WI14,19,7,100.0,100.0,5.93,4.00,
"Walsh, Kim C.",TDAC 101,WI14,19,13,92.3,100.0,4.81,3.69,
"Dugdale, Thomas W",TDAC 102,WI14,15,3,100.0,100.0,3.17,4.00,
"Rudko, Michael",TDAC 105,WI14,13,4,100.0,100.0,3.50,3.75,
"Castro, Robert Jess",TDAC 108,WI14,7,3,100.0,100.0,7.50,4.00,
"Rubinstein, Kim",TDAC 108,WI14,13,5,100.0,100.0,4.00,4.00,
"Snaith, Yolande",TDCH 140,WI14,12,4,75.0,75.0,1.83,4.00,
"Guirguis, Mark C",TDDE 1,WI14,73,39,75.0,94.4,6.33,3.88,3.55
"Benzoni, Elisa",TDDE 112,WI14,4,4,100.0,100.0,7.00,4.00,
"Burrett, Alan",TDDE 121,WI14,18,12,100.0,100.0,8.14,3.83,
"Petrovich, Victoria A.",TDDE 151,WI14,8,5,100.0,100.0,4.10,4.00,
"Means, Charles E.",TDDR 101,WI14,24,15,100.0,100.0,4.50,4.00,3.74
"Castro, Robert Jess",TDDR 111,WI14,12,7,71.4,85.7,4.50,3.86,
"Salovey, Todd",TDGE 1,WI14,113,63,98.4,100.0,2.47,3.92,3.73
"Roxworthy, Emily",TDGE 11,WI14,139,74,95.8,97.2,2.17,3.77,3.68
"Meyer, Ursula",TDGE 25,WI14,19,7,100.0,100.0,3.50,3.83,
"Meyer, Ursula",TDGE 25,WI14,20,17,100.0,91.7,4.00,3.91,3.59
"Meyer, Ursula",TDGE 25,WI14,18,13,92.3,84.6,3.73,3.67,
"Meyer, Ursula",TDGE 25,WI14,17,11,100.0,100.0,3.30,3.90,
"Meyer, Ursula",TDGE 25,WI14,20,13,90.0,80.0,3.50,3.78,3.59
"Meyer, Ursula",TDGE 25,WI14,16,9,100.0,88.9,3.00,4.00,
